method,dataset,mask,budget,impresions,click,win_rate,ecpc,cer,wrc,cost_time
DRLB,ipinyou,0.4,0.03125,36824.0,77.0,0.23595599213138305,593.4675324675325,0.1297459351817406,5.16348977244421e-06,0.0567682941754659
Lin,ipinyou,0.4,0.03125,32392.0,52.0,0.2075572044622257,5909.903846153846,0.008798789515643559,6.753891103988601e-07,0.002494057019551595
Gamma,ipinyou,0.4,0.03125,8082.0,9.0,0.0517867784164052,34092.444444444445,0.00026398811075767847,1.687789357576954e-07,0.0058147152264912925
Uniform,ipinyou,0.4,0.03125,13243.0,17.0,0.08485675656626865,18078.529411764706,0.0009403419721151187,2.761050858713412e-07,0.010445320606231689
Normal,ipinyou,0.4,0.03125,8244.0,13.0,0.05282482074546429,23641.076923076922,0.0005498903473094419,1.7188082264072406e-07,0.0049650231997172035
IIBidder,ipinyou,0.4,0.0625,27878.0,62.0,0.1786329879599907,9837.532258064517,0.006302393565131565,2.9287601296547076e-07,0.1285773793856303
AC_GAIL,ipinyou,0.4,0.0625,29504.0,61.0,0.18905185726277218,739.0819672131148,0.08253482388430486,4.193324843908531e-06,0.0915888508160909
PPO_GAIL,ipinyou,0.4,0.0625,55871.0,91.0,0.35800285782023955,2021.2857142857142,0.04502084953000212,1.9463341134205708e-06,0.10779088338216146
PPO,ipinyou,0.4,0.0625,57665.0,99.0,0.36949821546426803,5868.151515151515,0.01687073003217161,6.360274094956477e-07,0.32917931079864504
DRLB,ipinyou,0.4,0.0625,74989.0,142.0,0.4805046679866464,7268.443661971831,0.019536506933793486,4.6555161564378376e-07,0.05997456709543864
Lin,ipinyou,0.4,0.0625,59150.0,105.0,0.3790136034808895,5853.942857142857,0.017936628792315803,6.166191667006519e-07,0.002500319480895996
Gamma,ipinyou,0.4,0.0625,16252.0,24.0,0.10413743167825741,25586.625,0.0009379900631677683,1.6958311826044762e-07,0.005818414688110352
Uniform,ipinyou,0.4,0.0625,26379.0,39.0,0.16902789258182113,15760.74358974359,0.002474502537137874,2.749901045633034e-07,0.011108847459157307
Normal,ipinyou,0.4,0.0625,16758.0,26.0,0.1073797120393961,23640.96153846154,0.0010997860623266332,1.746963175703775e-07,0.004604927698771159
IIBidder,ipinyou,0.4,0.125,56358.0,91.0,0.3611233924761157,2121.6043956043954,0.04289206799747237,1.8704660192686215e-06,0.12271464268366496
AC_GAIL,ipinyou,0.4,0.125,29504.0,61.0,0.18905185726277218,739.0819672131148,0.08253482388430486,4.193324843908531e-06,0.09348229169845582
PPO_GAIL,ipinyou,0.4,0.125,55871.0,91.0,0.35800285782023955,2021.2857142857142,0.04502084953000212,1.9463341134205708e-06,0.11250545978546142
PPO,ipinyou,0.4,0.125,61877.0,107.0,0.39648731601981296,3019.121495327103,0.03544077314066727,1.2273401188060306e-06,0.33856594959894815
DRLB,ipinyou,0.4,0.125,47739.0,92.0,0.30589569596893595,5421.75,0.016968690920828144,6.132619941999634e-07,0.060894970099131265
Lin,ipinyou,0.4,0.125,73056.0,132.0,0.4681186443941153,5882.083333333333,0.022441028547141743,6.029077055955944e-07,0.0026097853978474935
Gamma,ipinyou,0.4,0.125,32721.0,48.0,0.20966532746383107,25598.9375,0.0018750778230541794,1.7063316223559985e-07,0.006381464004516601
Uniform,ipinyou,0.4,0.125,54058.0,98.0,0.3463857544710991,12544.295918367347,0.007812315704104882,2.817653966402317e-07,0.01211940844853719
Normal,ipinyou,0.4,0.125,35966.0,68.0,0.2304582123884798,18078.54411764706,0.003761364828798519,1.8746483879450845e-07,0.005779071648915609
IIBidder,ipinyou,0.4,0.25,81023.0,170.0,0.5191685409097614,13750.523529411765,0.012363165637757535,2.2209573235917923e-07,0.127260418732961
AC_GAIL,ipinyou,0.4,0.25,29504.0,61.0,0.18905185726277218,739.0819672131148,0.08253482388430486,4.193324843908531e-06,0.0941541314125061
PPO_GAIL,ipinyou,0.4,0.25,55871.0,91.0,0.35800285782023955,2021.2857142857142,0.04502084953000212,1.9463341134205708e-06,0.11644219954808553
PPO,ipinyou,0.4,0.25,61877.0,107.0,0.39648731601981296,3019.121495327103,0.03544077314066727,1.2273401188060306e-06,0.34265762170155845
DRLB,ipinyou,0.4,0.25,55297.0,97.0,0.35432485598764607,4335.855670103093,0.02237159337863607,8.424712086405995e-07,0.05841991106669108
Lin,ipinyou,0.4,0.25,73056.0,132.0,0.4681186443941153,5882.083333333333,0.022441028547141743,6.029077055955944e-07,0.0024103522300720215
Gamma,ipinyou,0.4,0.25,69594.0,123.0,0.44593529536192866,19984.674796747968,0.006154716113770105,1.8141352026326215e-07,0.006046795845031738
Uniform,ipinyou,0.4,0.25,115085.0,228.0,0.7374265520967879,10783.701754385966,0.02114301797221603,2.999273400310035e-07,0.012395981947580974
Normal,ipinyou,0.4,0.25,75961.0,157.0,0.48673292196156254,15660.216560509554,0.010025404143893366,1.9796723002161448e-07,0.005198295911153158
IIBidder,ipinyou,0.4,0.5,72215.0,125.0,0.4627297950186787,6843.48,0.0182655607965538,5.409292290105955e-07,0.13292733033498128
AC_GAIL,ipinyou,0.4,0.5,29504.0,61.0,0.18905185726277218,739.0819672131148,0.08253482388430486,4.193324843908531e-06,0.09207712411880493
PPO_GAIL,ipinyou,0.4,0.5,55871.0,91.0,0.35800285782023955,2021.2857142857142,0.04502084953000212,1.9463341134205708e-06,0.11715409755706788
PPO,ipinyou,0.4,0.5,61877.0,107.0,0.39648731601981296,3019.121495327103,0.03544077314066727,1.2273401188060306e-06,0.3442627112070719
DRLB,ipinyou,0.4,0.5,87957.0,179.0,0.5635993156609836,14419.128491620111,0.012414065115241082,2.1836267917732794e-07,0.07289010683695475
Lin,ipinyou,0.4,0.5,73056.0,132.0,0.4681186443941153,5882.083333333333,0.022441028547141743,6.029077055955944e-07,0.0029288967450459796
Gamma,ipinyou,0.4,0.5,147871.0,305.0,0.9475083780248558,16120.403278688525,0.018920122203345602,1.9271136039692612e-07,0.007989052931467693
Uniform,ipinyou,0.4,0.5,137357.0,271.0,0.8801381493355461,10787.535055350554,0.025121586962128628,3.010643517547402e-07,0.01170811653137207
Normal,ipinyou,0.4,0.5,78168.0,163.0,0.5008746467778565,15488.042944785277,0.010524247678101967,1.9840147684790545e-07,0.005834345022837321
IIBidder,ipinyou,0.5,0.03125,42468.0,56.0,0.2721208742623174,5200.196428571428,0.010768823979863397,9.344457258218865e-07,0.1332907279332479
AC_GAIL,ipinyou,0.5,0.03125,29060.0,39.0,0.18620685236090556,813.2051282051282,0.047958379315781174,5.871255001132132e-06,0.09001653989156087
PPO_GAIL,ipinyou,0.5,0.03125,28980.0,46.0,0.18569423886507383,6406.282608695652,0.007180451255391277,6.301363093467141e-07,0.11026607751846314
PPO,ipinyou,0.5,0.03125,41551.0,56.0,0.2662450420663451,5240.517857142857,0.010685966831249638,9.072339567938865e-07,0.33820616801579795
DRLB,ipinyou,0.5,0.03125,62448.0,84.0,0.40014609484631214,6550.214285714285,0.012824007938671582,7.272500987723269e-07,0.06341331402460734
Lin,ipinyou,0.5,0.03125,38747.0,54.0,0.2482779390373082,5691.351851851852,0.009488079705075602,8.078466648140882e-07,0.00247730016708374
Gamma,ipinyou,0.5,0.03125,9913.0,10.0,0.06351921980225317,30690.8,0.00032583054205168976,2.0696501818868576e-07,0.005812581380208333
Uniform,ipinyou,0.5,0.03125,16633.0,22.0,0.10657875345215828,13969.681818181818,0.0015748390182635773,3.4678590796353886e-07,0.010401777426401774
Normal,ipinyou,0.5,0.03125,10230.0,9.0,0.06555045077948828,34148.22222222222,0.000263556912024052,2.132873381385993e-07,0.004818487167358399
IIBidder,ipinyou,0.5,0.0625,30493.0,58.0,0.19538904160499299,10545.448275862069,0.00550000326991871,3.1945314141906783e-07,0.1318409283955892
AC_GAIL,ipinyou,0.5,0.0625,29220.0,65.0,0.18723207935256914,500.18461538461537,0.12995201771653545,5.7588607084328595e-06,0.08866026798884073
PPO_GAIL,ipinyou,0.5,0.0625,51755.0,88.0,0.33162889345969304,1465.3977272727273,0.0600519561087201,2.571663707957761e-06,0.11599968274434408
PPO,ipinyou,0.5,0.0625,60312.0,105.0,0.3864593145076031,5139.761904761905,0.02042896187520267,7.160963811694133e-07,0.3534257928530375
DRLB,ipinyou,0.5,0.0625,51812.0,88.0,0.3319941305754732,1473.1704545454545,0.059735110576292626,2.560912461338588e-06,0.06319118738174438
Lin,ipinyou,0.5,0.0625,63714.0,113.0,0.4082582034181801,4712.460176991151,0.02397898247538065,7.666705540915444e-07,0.002687227725982666
Gamma,ipinyou,0.5,0.0625,19959.0,26.0,0.12789065954137588,23627.615384615383,0.001100407280919654,2.0818315520850093e-07,0.006320039431254069
Uniform,ipinyou,0.5,0.0625,32818.0,42.0,0.21028687132752627,14634.92857142857,0.002869846599866269,3.421151148955878e-07,0.011065471172332763
Normal,ipinyou,0.5,0.0625,20103.0,26.0,0.12881336383387185,23641.0,0.001099784273084895,2.0956643743735922e-07,0.005016426245371501
IIBidder,ipinyou,0.5,0.125,51993.0,106.0,0.33315391860979243,11308.905660377359,0.009373143890605501,2.7791915422291365e-07,0.1825374205907186
AC_GAIL,ipinyou,0.5,0.125,29220.0,65.0,0.18723207935256914,500.18461538461537,0.12995201771653545,5.7588607084328595e-06,0.12165352900822958
PPO_GAIL,ipinyou,0.5,0.125,51755.0,88.0,0.33162889345969304,1465.3977272727273,0.0600519561087201,2.571663707957761e-06,0.14822698036829632
PPO,ipinyou,0.5,0.125,55927.0,94.0,0.35836168726732215,2395.2340425531916,0.03924459920409323,1.5916433665582459e-06,0.4435824195543925
DRLB,ipinyou,0.5,0.125,53210.0,90.0,0.34095205141513407,1734.2222222222222,0.051896463352127116,2.184469832234329e-06,0.09264595111211141
Lin,ipinyou,0.5,0.125,63714.0,113.0,0.4082582034181801,4712.460176991151,0.02397898247538065,7.666705540915444e-07,0.0030797362327575684
Gamma,ipinyou,0.5,0.125,39349.0,60.0,0.2521353555934464,20485.866666666665,0.002928848506938117,2.051295166044935e-07,0.006298569838205973
Uniform,ipinyou,0.5,0.125,68430.0,99.0,0.43847676899755395,12417.555555555555,0.007972583618174985,3.566771457463724e-07,0.01141296625137329
Normal,ipinyou,0.5,0.125,43897.0,63.0,0.2812774328315703,19513.349206349205,0.00322855904098212,2.288034262516017e-07,0.005460178852081299
IIBidder,ipinyou,0.5,0.25,51759.0,88.0,0.3316545241344848,1464.659090909091,0.06008224067033905,2.5731594703583275e-06,0.1815875291824341
AC_GAIL,ipinyou,0.5,0.25,29220.0,65.0,0.18723207935256914,500.18461538461537,0.12995201771653545,5.7588607084328595e-06,0.11574455499649047
PPO_GAIL,ipinyou,0.5,0.25,51755.0,88.0,0.33162889345969304,1465.3977272727273,0.0600519561087201,2.571663707957761e-06,0.12961900234222412
PPO,ipinyou,0.5,0.25,55927.0,94.0,0.35836168726732215,2395.2340425531916,0.03924459920409323,1.5916433665582459e-06,0.369294540087382
DRLB,ipinyou,0.5,0.25,45725.0,83.0,0.2929906512113701,785.6506024096385,0.10564492631385239,4.493101430958458e-06,0.06771161953608194
Lin,ipinyou,0.5,0.25,63714.0,113.0,0.4082582034181801,4712.460176991151,0.02397898247538065,7.666705540915444e-07,0.0029260913530985513
Gamma,ipinyou,0.5,0.25,85723.0,140.0,0.5492845837901957,17559.164285714287,0.007973044600641993,2.2344237168389307e-07,0.007952006657918294
Uniform,ipinyou,0.5,0.25,140403.0,228.0,0.8996559081892305,10634.381578947368,0.021439892701552686,3.710473634174945e-07,0.014106257756551107
Normal,ipinyou,0.5,0.25,78184.0,134.0,0.5009771694770223,15667.835820895523,0.008552553239119976,2.3861850710268796e-07,0.005853688716888428
IIBidder,ipinyou,0.5,0.5,51804.0,88.0,0.33194286922589017,1472.875,0.059747093269965204,2.561030677678089e-06,0.21822736660639444
AC_GAIL,ipinyou,0.5,0.5,29220.0,65.0,0.18723207935256914,500.18461538461537,0.12995201771653545,5.7588607084328595e-06,0.12606134017308554
PPO_GAIL,ipinyou,0.5,0.5,51755.0,88.0,0.33162889345969304,1465.3977272727273,0.0600519561087201,2.571663707957761e-06,0.14247474670410157
PPO,ipinyou,0.5,0.5,55927.0,94.0,0.35836168726732215,2395.2340425531916,0.03924459920409323,1.5916433665582459e-06,0.44329646825790403
DRLB,ipinyou,0.5,0.5,74535.0,142.0,0.4775955863978007,12932.345070422536,0.010980220464791577,2.600726458866924e-07,0.07569371064503988
Lin,ipinyou,0.5,0.5,63714.0,113.0,0.4082582034181801,4712.460176991151,0.02397898247538065,7.666705540915444e-07,0.0038116733233133954
Gamma,ipinyou,0.5,0.5,156063.0,274.0,0.9999999999977324,15696.967153284671,0.01745560128426873,2.3250574463515835e-07,0.011207139492034912
Uniform,ipinyou,0.5,0.5,140403.0,228.0,0.8996559081892305,10634.381578947368,0.021439892701552686,3.710473634174945e-07,0.012178925673166911
Normal,ipinyou,0.5,0.5,78184.0,134.0,0.5009771694770223,15667.835820895523,0.008552553239119976,2.3861850710268796e-07,0.005567443370819092
